date,obspcp,calibpcp,gcmpcp
1968/9/5,25,3.375590121,4.286143008
1968/9/6,3.9,3.95362453,3.235550618
1968/9/7,4.3,3.582696766,2.728180458
1968/9/8,0.6,2.784433042,3.544740372
1968/9/9,3.4,3.106270752,3.646636487
1968/9/10,9.6,3.766941374,3.820820672
1968/9/11,6.5,3.982355021,3.618009086
1968/9/12,13.6,5.012865962,3.966861905
1968/9/13,0.2,4.531498548,2.995688252
1968/9/14,0,3.312751775,5.124577765
1968/9/15,0,3.676742478,3.329520842
1968/9/16,0.5,3.715794789,2.77383932
1968/9/17,3.9,3.739268972,2.848241348
1968/9/18,3.2,3.272184455,3.992773854
1968/9/19,2,2.693460721,3.496202996
1968/9/20,10.1,2.988131711,3.813319455
1968/9/21,10.5,3.961959919,2.980278523
1968/9/22,0,3.522019697,3.134604438
1968/9/23,0,3.916280179,3.052226826
1968/9/24,0,3.614359229,3.08630025
1968/9/25,6.9,3.977387256,3.183472547
1968/9/26,1.2,4.297169892,4.877217449
1968/9/27,3.4,3.157186144,2.725278738
1968/9/28,1.3,2.337542855,3.65298429
1968/9/29,10.4,3.099736134,4.474611827
1968/9/30,2.9,3.850731668,4.82274745
1968/10/1,0,0.799728285,0.325382837
1968/10/2,0,0.472324964,0.518660273
1968/10/3,0.3,0.855170694,0.531255373
1968/10/4,4.4,1.481676109,0.8207968
1968/10/5,0.7,1.263726429,0.532748258
1968/10/6,0.4,1.523405505,0.781799145
1968/10/7,0,0.747242521,0.702541637
1968/10/8,3.7,0.413927087,0.447689888
1968/10/9,0.1,1.051292909,0.269625888
1968/10/10,1.7,0.82984972,0.450863318
1968/10/11,9.8,1.021251875,0.535468041
1968/10/12,0.3,0.33372315,0.501710142
1968/10/13,0,0.741374546,0.355059137
1968/10/14,0,0.906045401,0.370307104
1968/10/15,0.9,1.581907168,0.42975372
1968/10/16,0,1.085122161,0.398561855
1968/10/17,0.1,0.987386907,1.072855819
1968/10/18,0.1,0.644552802,0.385731617
1968/10/19,0,0.684463872,1.174943591
1968/10/20,0,0.827311957,0.36758523
1968/10/21,0,0.687698731,0.459881284
1968/10/22,0,0.574967893,0.48661398
1968/10/23,0,0.519810211,0.62751405
1968/10/24,1.3,0.476727562,0.902991548
1968/10/25,0,0.387387896,1.185837671
1968/10/26,0,0.949537341,0.619391251
1968/10/27,0,0.704241883,1.081299797
1968/10/28,0,0.344679089,1.408632545
1968/10/29,0,0.495058906,1.162088747
1968/10/30,0,0.592836567,1.533661162
1968/10/31,0,0.511152827,1.00136528
1968/11/1,0,0.026643152,0.033148643
1968/11/2,0,0.02519483,0.044032278
1968/11/3,0,0.048930391,0.033544614
1968/11/4,0,0.064171042,0.035293683
1968/11/5,0,0.031696775,0.038481524
1968/11/6,0,0.045088493,0.026269809
1968/11/7,0,0.042078348,0.045363876
1968/11/8,0,0.037233284,0.031129046
1968/11/9,0,0.032007439,0.024195944
1968/11/10,0,0.027965242,0.037788285
1968/11/11,0,0.047724882,0.039735033
1968/11/12,0,0.056268486,0.052047487
1968/11/13,0,0.041507166,0.04109085
1968/11/14,0,0.071593909,0.021975338
1968/11/15,0,0.049019476,0.043187928
1968/11/16,0,0.033753629,0.026611058
1968/11/17,0,0.052900151,0.04360669
1968/11/18,0,0.044751093,0.037551384
1968/11/19,0,0.027423033,0.027143981
1968/11/20,0,0.03468053,0.054450851
1968/11/21,0,0.037680605,0.080907989
1968/11/22,0,0.04721736,0.037961896
1968/11/23,0.3,0.026671924,0.056542028
1968/11/24,0,0.032667188,0.035338581
1968/11/25,0,0.042572907,0.031167223
1968/11/26,0,0.049161292,0.020296235
1968/11/27,0,0.052050071,0.028585994
1968/11/28,0.4,0.025174094,0.026384322
1968/11/29,3.4,0.049632231,0.044437853
1968/11/30,0.3,0.043609302,0.048955256
1968/12/1,0,0.034830359,0.032852084
1968/12/2,0,0.015410134,0.039704212
1968/12/3,0,0.030291287,0.035922841
1968/12/4,0,0.016993398,0.034349886
1968/12/5,0,0.033398694,0.05510797
1968/12/6,0,0.023788594,0.026027133
1968/12/7,0,0.030939082,0.022151411
1968/12/8,0,0.030801968,0.024094052
1968/12/9,0,0.042172621,0.029552455
1968/12/10,0,0.040432601,0.032494796
1968/12/11,0,0.026090472,0.043847664
1968/12/12,0,0.038852671,0.022577322
1968/12/13,0,0.037905785,0.023737369
1968/12/14,0,0.028931973,0.020675158
1968/12/15,0,0.048186429,0.028486647
1968/12/16,0,0.025839445,0.064982547
1968/12/17,0,0.039360961,0.019548577
1968/12/18,0,0.017221936,0.02213222
1968/12/19,0,0.018028923,0.026165559
1968/12/20,0,0.016357292,0.01626051
1968/12/21,0,0.016893016,0.02051873
1968/12/22,0,0.021465017,0.036669667
1968/12/23,0,0.027605216,0.038262953
1968/12/24,0,0.021173387,0.022057529
1968/12/25,0,0.033541801,0.019001315
1968/12/26,0,0.01666801,0.026675963
1968/12/27,0.2,0.023686482,0.028771458
1968/12/28,0,0.011942683,0.02008747
1968/12/29,0,0.026880551,0.021411102
1968/12/30,0,0.022458599,0.017642639
1968/12/31,0,0.02351587,0.019534726
1969/1/1,0,0.066423394,0.054884733
1969/1/2,0,0.046797313,0.034198118
1969/1/3,0,0.045261874,0.067893737
1969/1/4,0,0.079511962,0.038237359
1969/1/5,0,0.047019389,0.062158578
1969/1/6,0,0.045956596,0.050589089
1969/1/7,0,0.03582091,0.047275665
1969/1/8,0.1,0.028305336,0.079534481
1969/1/9,0,0.041422331,0.096126383
1969/1/10,0.4,0.079183089,0.067667776
1969/1/11,0.1,0.029363103,0.031342508
1969/1/12,0,0.068506779,0.044579392
1969/1/13,0,0.059891964,0.035001543
1969/1/14,2.9,0.036523487,0.066890297
1969/1/15,0.4,0.094225785,0.064564329
1969/1/16,1,0.041674292,0.059894295
1969/1/17,0,0.058326031,0.052669429
1969/1/18,0,0.079104414,0.034591884
1969/1/19,0,0.054802228,0.06125432
1969/1/20,0,0.063333023,0.058046628
1969/1/21,0,0.068429572,0.068683934
1969/1/22,0,0.0581853,0.053855505
1969/1/23,0,0.062854827,0.065444972
1969/1/24,0,0.049180331,0.051591139
1969/1/25,0,0.087168967,0.049005369
1969/1/26,0,0.038165514,0.068312987
1969/1/27,0,0.040350784,0.069826993
1969/1/28,0.7,0.041871089,0.065941561
1969/1/29,0.8,0.043437591,0.036852133
1969/1/30,0,0.093578739,0.082235669
1969/1/31,0,0.084010589,0.049737122
1969/2/1,0,0.104850888,0.160754133
1969/2/2,0,0.074857782,0.114810003
1969/2/3,0,0.071757567,0.090362581
1969/2/4,0,0.07318185,0.075298024
1969/2/5,0,0.050210643,0.115618152
1969/2/6,0,0.067791319,0.114221502
1969/2/7,0,0.070406907,0.087176904
1969/2/8,0,0.055317632,0.075960121
1969/2/9,0,0.092318969,0.062588556
1969/2/10,0,0.084298487,0.076681575
1969/2/11,0,0.110858369,0.082999884
1969/2/12,0,0.114693918,0.031408856
1969/2/13,0,0.032333043,0.064903326
1969/2/14,0,0.095438838,0.116475575
1969/2/15,0,0.072134803,0.097574187
1969/2/16,0,0.055941515,0.078329251
1969/2/17,0,0.067535051,0.118043535
1969/2/18,0,0.073729729,0.15223449
1969/2/19,0,0.081122898,0.095892745
1969/2/20,0,0.054195696,0.114410693
1969/2/21,0,0.103716911,0.055795438
1969/2/22,0,0.060137781,0.061013616
1969/2/23,0,0.13394173,0.082222174
1969/2/24,0,0.085985491,0.060940754
1969/2/25,0,0.069440927,0.093041789
1969/2/26,0,0.093933601,0.118905682
1969/2/27,0,0.145345223,0.172399218
1969/2/28,0,0.075957912,0.09041168
1969/3/1,0,0.198212076,0.115559856
1969/3/2,0,0.090746223,0.192685411
1969/3/3,0,0.108018417,0.102871191
1969/3/4,0,0.165653874,0.052376875
1969/3/5,0,0.157896293,0.142320035
1969/3/6,0,0.087987675,0.132419205
1969/3/7,0,0.198958909,0.199950873
1969/3/8,0,0.139710632,0.094719353
1969/3/9,0,0.053624234,0.189247128
1969/3/10,0,0.115409777,0.163197574
1969/3/11,0,0.094662969,0.139452039
1969/3/12,0,0.21490632,0.14223936
1969/3/13,0,0.247843426,0.129663391
1969/3/14,0,0.084213701,0.15012552
1969/3/15,0,0.127359153,0.119194576
1969/3/16,0,0.199349095,0.179676067
1969/3/17,0,0.204586136,0.097487157
1969/3/18,0,0.122981159,0.172153155
1969/3/19,0,0.152296132,0.082092667
1969/3/20,0,0.14210929,0.134155037
1969/3/21,1,0.106466319,0.147516755
1969/3/22,0.3,0.144779757,0.150775718
1969/3/23,0.8,0.134397749,0.110097109
1969/3/24,0.2,0.162946276,0.104264567
1969/3/25,0,0.168328882,0.18778598
1969/3/26,0,0.122505084,0.159663853
1969/3/27,1.4,0.176282621,0.127245148
1969/3/28,0,0.172042204,0.165748396
1969/3/29,0,0.08764707,0.161212049
1969/3/30,0,0.260904895,0.263820531
1969/3/31,0,0.124202232,0.245800908
1969/4/1,0,0.266130914,0.289810696
1969/4/2,0,0.397125738,0.297633114
1969/4/3,0,0.328571427,0.25227721
1969/4/4,0,0.450898873,0.476388911
1969/4/5,0,0.160585383,0.269894077
1969/4/6,0.5,0.234774464,0.181033682
1969/4/7,0,0.259681381,0.261246603
1969/4/8,0,0.41065768,0.557935937
1969/4/9,0,0.184070465,0.38740359
1969/4/10,0,0.583146962,0.360333291
1969/4/11,0,0.423123298,0.405410749
1969/4/12,0,0.383198417,0.385759268
1969/4/13,0,0.308205296,0.233488077
1969/4/14,0,0.246288924,0.304368391
1969/4/15,0,0.262992577,0.487223629
1969/4/16,0,0.280774677,0.362134524
1969/4/17,0,0.400364423,0.36728144
1969/4/18,1,0.477916486,0.300530987
1969/4/19,1.4,0.234240534,0.241202405
1969/4/20,0,0.298230656,0.216127779
1969/4/21,0,0.308101949,0.239986692
1969/4/22,2.1,0.214852521,0.441969268
1969/4/23,0,0.216933945,0.276808538
1969/4/24,0,0.223779763,0.285254117
1969/4/25,0,0.41096266,0.225528465
1969/4/26,0,0.243436288,0.247978563
1969/4/27,0,0.26423344,0.273433733
1969/4/28,0.1,0.285373917,0.387445619
1969/4/29,0,0.318780933,0.385772138
1969/4/30,0.1,0.31543976,0.426999584
1969/5/1,0.3,1.188929768,1.924535944
1969/5/2,4.4,0.946741558,1.40666258
1969/5/3,1.9,1.124405982,1.594580166
1969/5/4,0,0.926350333,1.665112304
1969/5/5,0,1.268566224,1.339752863
1969/5/6,0.9,1.297534639,0.771321044
1969/5/7,1.9,0.789186511,1.715581843
1969/5/8,1.1,1.830948941,1.710136821
1969/5/9,0.1,1.16253264,1.921249146
1969/5/10,0.1,1.504588474,1.723529234
1969/5/11,0,1.472475373,1.724632398
1969/5/12,0,1.15061762,1.996139454
1969/5/13,1.6,1.545722382,0.845221469
1969/5/14,0.9,2.339126925,1.04835466
1969/5/15,0,1.832418377,1.174353891
1969/5/16,0,1.57451605,1.640370939
1969/5/17,0,1.516564018,0.87670565
1969/5/18,6.8,1.321689504,0.509174845
1969/5/19,0,1.414954517,1.111988907
1969/5/20,0.3,1.179338162,1.403014099
1969/5/21,0.7,1.391690155,0.723724026
1969/5/22,0,0.916534256,1.614245123
1969/5/23,0,1.336603463,1.153296523
1969/5/24,0,1.799764218,1.315602188
1969/5/25,0,1.540066181,1.226643056
1969/5/26,0,1.424248052,1.251552856
1969/5/27,0,0.923460859,0.7101301
1969/5/28,0,1.300496554,1.213677516
1969/5/29,0,0.983619773,1.114106712
1969/5/30,0,1.564516696,1.417695182
1969/5/31,0.4,1.236204567,1.293354842
1969/6/1,0,5.138563221,6.481813599
1969/6/2,0,4.006411845,6.822189395
1969/6/3,7.1,4.246502919,4.573738013
1969/6/4,15,4.482304968,5.44189776
1969/6/5,7.2,5.150095956,2.738443913
1969/6/6,4.5,3.292717894,7.889576399
1969/6/7,6.2,4.718765635,7.130879314
1969/6/8,6.2,5.359912183,4.637654204
1969/6/9,7.3,5.068193705,4.954468438
1969/6/10,0,3.287033253,4.761482714
1969/6/11,0.6,5.921154152,5.294327839
1969/6/12,1.3,3.930458224,4.50451391
1969/6/13,7.3,3.630669119,3.885187055
1969/6/14,2.5,5.887018089,4.554951613
1969/6/15,0,3.816159816,4.059475049
1969/6/16,0,5.767257962,3.923157245
1969/6/17,0,6.289531924,5.540547625
1969/6/18,0,2.567142083,4.259078752
1969/6/19,0,4.021823519,5.415230572
1969/6/20,0.1,4.838604103,4.034497691
1969/6/21,0.8,4.003275378,3.672054607
1969/6/22,11.8,5.764274816,3.932288993
1969/6/23,3.2,7.381555103,5.80893017
1969/6/24,2.5,5.384948477,4.762467174
1969/6/25,11.4,5.235876207,4.24728002
1969/6/26,1.4,2.990177503,4.874837275
1969/6/27,16.1,3.544125201,5.49113506
1969/6/28,2.2,3.145660237,3.446558494
1969/6/29,9.9,4.383831274,4.555326973
1969/6/30,16.2,4.354781217,4.825810039
1969/7/1,2.3,6.673359459,5.845409965
1969/7/2,5.6,3.509411257,4.095271743
1969/7/3,3.5,4.032455109,5.266746625
1969/7/4,1.9,5.900844655,5.272340348
1969/7/5,3.5,6.302225151,4.754374444
1969/7/6,9.9,5.002071574,4.853995402
1969/7/7,1.9,6.396956802,2.580688488
1969/7/8,0,3.302941055,3.448921002
1969/7/9,1.2,4.070631952,5.082312843
1969/7/10,2.1,3.384483728,3.790829329
1969/7/11,0,5.287181327,4.373380078
1969/7/12,0.3,4.190081086,5.364648141
1969/7/13,0.3,4.258258965,4.371991201
1969/7/14,5.4,5.829546013,5.287384844
1969/7/15,6.3,4.932950943,5.368540363
1969/7/16,0,4.431634439,4.764547485
1969/7/17,3.1,4.624240871,5.919134393
1969/7/18,0,5.252938068,7.834042952
1969/7/19,0,2.881453365,5.178653671
1969/7/20,0,4.200276942,6.053094727
1969/7/21,0,4.099019609,5.079844787
1969/7/22,0.3,5.715649777,3.978005272
1969/7/23,0.1,6.079622471,3.877145675
1969/7/24,0.4,5.238505212,5.56671328
1969/7/25,2.9,7.566943067,5.898539647
1969/7/26,2.4,4.003380453,6.534671016
1969/7/27,4.2,3.498097571,4.82509585
1969/7/28,0.5,3.637050434,4.223150507
1969/7/29,0.7,4.16420524,7.870033241
1969/7/30,17.9,4.050197604,4.186863297
1969/7/31,5.1,4.732950121,4.129060973
1969/8/1,0,4.69468852,3.721492829
1969/8/2,0,3.418271775,4.292704362
1969/8/3,2.8,2.968980761,2.579509769
1969/8/4,1.2,3.137608631,3.613160717
1969/8/5,18.6,4.158105491,3.343376781
1969/8/6,0,2.991913125,3.3637318
1969/8/7,0.2,5.098665825,4.553410725
1969/8/8,3.3,3.811823148,3.820022404
1969/8/9,2.4,3.246925851,4.034494554
1969/8/10,0,2.280316422,2.689371706
1969/8/11,0,3.257735447,4.281663157
1969/8/12,0,3.484035134,4.655365158
1969/8/13,0.3,4.013589773,4.179220887
1969/8/14,0,3.129824774,2.09497371
1969/8/15,0,2.918616845,3.381160353
1969/8/16,4.4,3.405162538,3.779393178
1969/8/17,0.6,4.896132958,2.824983166
1969/8/18,0,3.349220011,3.315338019
1969/8/19,0,2.745412993,3.404280057
1969/8/20,1.1,2.92443761,2.98556865
1969/8/21,2.1,3.158741644,3.68593891
1969/8/22,10.4,3.407241096,3.923734016
1969/8/23,6.6,5.342343562,2.493310205
1969/8/24,3.4,4.300304424,2.812603682
1969/8/25,6.9,4.158380589,3.127072543
1969/8/26,0,6.248045632,3.317861197
1969/8/27,9.9,3.043935426,3.429197552
1969/8/28,0,3.729443717,3.561418619
1969/8/29,0,3.490733755,3.323846081
1969/8/30,0,3.19337061,3.140698158
1969/8/31,4.6,3.253274938,4.481589692
1969/9/1,2,3.7783264,2.958470974
1969/9/2,0,3.689953553,4.569850517
1969/9/3,5.5,3.372220302,3.850833512
1969/9/4,3.8,4.937821564,3.645854606
1969/9/5,0.4,3.364933751,3.33308668
1969/9/6,6.8,4.195397603,4.080975331
1969/9/7,0.1,4.888602428,3.897460123
1969/9/8,0,2.102771188,3.863207602
1969/9/9,8.4,3.929861561,4.043809779
1969/9/10,6.6,2.650435433,4.252864531
1969/9/11,6.8,2.673543311,3.759401543
1969/9/12,5.9,4.507573558,2.824712793
1969/9/13,0.2,4.013140264,2.980238777
1969/9/14,0,2.971604043,3.32718858
1969/9/15,0,3.342340895,2.119748922
1969/9/16,0,2.490726275,3.042295067
1969/9/17,1.8,3.542162277,3.257553027
1969/9/18,6.7,2.605179786,2.927752907
1969/9/19,10.6,2.554389501,3.396320824
1969/9/20,4.4,4.635581066,2.777168729
1969/9/21,1.2,3.542184795,3.638532416
1969/9/22,10.1,2.891504069,2.882770723
1969/9/23,4.4,3.010776152,3.872748069
1969/9/24,1.3,3.190886125,3.93548941
1969/9/25,1.4,4.047822614,3.238267614
1969/9/26,5.2,3.143020552,3.671593166
1969/9/27,2.3,2.232058899,3.349704793
1969/9/28,4.3,2.234874772,3.488109419
1969/9/29,0,4.106954434,2.910049981
1969/9/30,4.6,1.993308726,2.714898875
1969/10/1,0,0.693660036,0.399473522
1969/10/2,1,0.296067148,0.408041377
1969/10/3,4.4,0.448865368,0.378664047
1969/10/4,0.1,1.50243324,0.332115422
1969/10/5,0,1.914560239,0.896900739
1969/10/6,0.8,0.888222836,0.445517218
1969/10/7,0.1,0.711115857,0.469217425
1969/10/8,0.6,1.035478673,0.541713746
1969/10/9,0,0.694214313,0.424936901
1969/10/10,0,0.308738448,0.902520024
1969/10/11,2.9,0.542954229,0.508313678
1969/10/12,0,0.43759012,0.48499665
1969/10/13,0,0.540563835,0.534585596
1969/10/14,0.8,0.502649714,0.446672066
1969/10/15,0.4,0.418316837,0.447477382
1969/10/16,0,0.335890516,0.640231259
1969/10/17,0,0.606381788,0.576317169
1969/10/18,0,0.579063317,0.553926409
1969/10/19,0,0.656477493,0.493282303
1969/10/20,0,0.6826105,0.284277526
1969/10/21,0,0.351838063,0.616219873
1969/10/22,0,0.49413739,0.566526142
1969/10/23,0,0.457666501,0.662936848
1969/10/24,1.1,0.295776783,0.64985418
1969/10/25,0.8,0.593080777,0.973913361
1969/10/26,0,0.431821481,0.509265264
1969/10/27,0,0.514933257,0.602606028
1969/10/28,0,0.467149964,0.537082992
1969/10/29,0,0.323846416,0.39298702
1969/10/30,0,0.747166826,0.663881219
1969/10/31,2.8,0.562976721,0.56384473
1969/11/1,0,0.043881881,0.021664675
1969/11/2,0,0.043372909,0.02184165
1969/11/3,0.9,0.031321104,0.034730046
1969/11/4,0,0.032793484,0.045276241
1969/11/5,0,0.048956631,0.061606899
1969/11/6,0,0.046096342,0.045640302
1969/11/7,0,0.041699074,0.02137676
1969/11/8,0,0.042568506,0.03070448
1969/11/9,0,0.03053146,0.058278899
1969/11/10,0,0.034215023,0.034053092
1969/11/11,0,0.034362361,0.072077145
1969/11/12,0,0.046112731,0.033645193
1969/11/13,0,0.031164809,0.026632632
1969/11/14,0,0.028394363,0.03305995
1969/11/15,0,0.04182298,0.062297473
1969/11/16,0,0.038645242,0.021129342
1969/11/17,0,0.043397934,0.069070263
1969/11/18,0,0.045016041,0.02436769
1969/11/19,0,0.046767293,0.044708819
1969/11/20,0,0.075131197,0.061866751
1969/11/21,0,0.056329075,0.039582283
1969/11/22,0,0.030684312,0.028403557
1969/11/23,0,0.04927783,0.047534463
1969/11/24,0,0.035401881,0.052506434
1969/11/25,0,0.031573161,0.037388726
1969/11/26,0,0.035920903,0.042432629
1969/11/27,0,0.031487251,0.045016912
1969/11/28,0,0.040364075,0.034473421
1969/11/29,0,0.044663266,0.036573893
1969/11/30,0,0.037865438,0.055761588
1969/12/1,0,0.02748954,0.027420295
1969/12/2,0,0.021224317,0.022266224
1969/12/3,0,0.019090564,0.03904785
1969/12/4,0,0.026196943,0.041904046
1969/12/5,0,0.021784011,0.02640816
1969/12/6,0,0.021630044,0.032849243
1969/12/7,0,0.073211704,0.057312125
1969/12/8,0,0.021166631,0.058984956
1969/12/9,0,0.017467356,0.028902304
1969/12/10,0,0.037482864,0.028534004
1969/12/11,0,0.016205729,0.018016209
1969/12/12,0,0.031492621,0.034151623
1969/12/13,0,0.031301351,0.013081679
1969/12/14,0,0.028554402,0.014685627
1969/12/15,0,0.021294339,0.029479325
1969/12/16,0,0.026501062,0.032198507
1969/12/17,0,0.027212646,0.032075297
1969/12/18,0,0.07146014,0.032587689
1969/12/19,0,0.044403454,0.045296495
1969/12/20,0,0.070059527,0.039236333
1969/12/21,0,0.027235018,0.019675296
1969/12/22,0.2,0.028511383,0.029187974
1969/12/23,0,0.025698842,0.013230112
1969/12/24,0,0.024365882,0.016979116
1969/12/25,0,0.044946258,0.025304873
1969/12/26,0,0.052313779,0.021398708
1969/12/27,0,0.036332681,0.016382953
1969/12/28,0,0.054464293,0.020295649
1969/12/29,1.3,0.034595384,0.035047053
1969/12/30,0,0.026029599,0.018064171
1969/12/31,0,0.02299185,0.021958394
1970/1/1,0,0.065119995,0.038592673
1970/1/2,0,0.084188598,0.04006162
1970/1/3,0,0.063355867,0.060610474
1970/1/4,0,0.102711054,0.038916702
1970/1/5,0,0.041790652,0.050631868
1970/1/6,0,0.051768485,0.028924104
1970/1/7,0,0.063624457,0.049792536
1970/1/8,0,0.050631082,0.069922929
1970/1/9,0,0.085542628,0.051214023
1970/1/10,0,0.044186051,0.083402917
1970/1/11,0,0.076077803,0.056001752
1970/1/12,0,0.035220433,0.060693821
1970/1/13,0.1,0.023098023,0.048730247
1970/1/14,0,0.073557406,0.028457317
1970/1/15,0,0.041373634,0.051198814
1970/1/16,0,0.026622873,0.059243816
1970/1/17,0,0.063308235,0.046198996
1970/1/18,0,0.070025576,0.047191399
1970/1/19,0,0.032421017,0.066350283
1970/1/20,0,0.041388724,0.048395346
1970/1/21,1,0.048463,0.060856752
1970/1/22,0,0.065517222,0.051102424
1970/1/23,0.1,0.052179243,0.077910608
1970/1/24,0,0.103202624,0.033385224
1970/1/25,0,0.064697764,0.067699312
1970/1/26,0,0.042412612,0.045868071
1970/1/27,1.9,0.07870227,0.050987467
1970/1/28,1.8,0.058892049,0.018336994
1970/1/29,0,0.046961798,0.046857991
1970/1/30,0,0.057730302,0.053579509
1970/1/31,0,0.052528686,0.033784626
1970/2/1,0,0.066890737,0.058652122
1970/2/2,0,0.098685458,0.083606315
1970/2/3,0,0.066283476,0.066824753
1970/2/4,0,0.046492912,0.121165896
1970/2/5,0,0.074140053,0.095372616
1970/2/6,0,0.070981305,0.050460856
1970/2/7,0.1,0.093371607,0.036743164
1970/2/8,0.3,0.144154627,0.028335819
1970/2/9,0.6,0.136365532,0.089393684
1970/2/10,0,0.066624352,0.098283391
1970/2/11,0,0.057732697,0.120900393
1970/2/12,0,0.067638888,0.078218083
1970/2/13,0,0.105354971,0.069529404
1970/2/14,0,0.128154881,0.165231948
1970/2/15,0,0.121239154,0.098285249
1970/2/16,0,0.067791689,0.157190681
1970/2/17,0,0.066216531,0.12695552
1970/2/18,0,0.072225048,0.068593692
1970/2/19,0,0.123650582,0.13218124
1970/2/20,0.2,0.086462653,0.115905097
1970/2/21,0.1,0.07211829,0.150951878
1970/2/22,0.2,0.065382931,0.254943308
1970/2/23,2,0.137716584,0.151673985
1970/2/24,0.8,0.115616116,0.091794449
1970/2/25,0.1,0.069073465,0.091797371
1970/2/26,0,0.086748851,0.067774422
1970/2/27,0.8,0.068072301,0.065840972
1970/2/28,0,0.180249111,0.062968359
1970/3/1,1,0.15459887,0.172959064
1970/3/2,0,0.222789308,0.242833893
1970/3/3,0,0.138374435,0.056979863
1970/3/4,0,0.195920197,0.077783322
1970/3/5,0.1,0.125026565,0.147661133
1970/3/6,0,0.124541961,0.073742481
1970/3/7,0,0.133750771,0.052451178
1970/3/8,0,0.153473311,0.096423002
1970/3/9,0,0.169998362,0.151653034
1970/3/10,0,0.152927719,0.246186109
1970/3/11,0,0.10441943,0.090618415
1970/3/12,0,0.216559589,0.159094418
1970/3/13,0.2,0.133584238,0.142181577
1970/3/14,0,0.144013816,0.131008584
1970/3/15,0,0.108173364,0.189436933
1970/3/16,0,0.122900464,0.065877689
1970/3/17,0,0.081666021,0.0743179
1970/3/18,0,0.214015753,0.116485215
1970/3/19,0,0.251211906,0.077251319
1970/3/20,0,0.165253878,0.107870387
1970/3/21,0,0.087399748,0.105269337
1970/3/22,0.2,0.102539743,0.044961578
1970/3/23,3.2,0.168595886,0.076880144
1970/3/24,1,0.136260251,0.107659804
1970/3/25,0,0.129471132,0.095073081
1970/3/26,0,0.158335991,0.12137512
1970/3/27,3.8,0.115046173,0.141946627
1970/3/28,0.1,0.108933533,0.121303217
1970/3/29,0,0.121620686,0.048876283
1970/3/30,0,0.163565784,0.172189819
1970/3/31,0,0.143649873,0.191323572
1970/4/1,0,0.489394412,0.268046626
1970/4/2,0,0.330446715,0.454959589
1970/4/3,0,0.687563274,0.379589595
1970/4/4,4.3,0.524055719,0.294491096
1970/4/5,0.1,0.268555964,0.178016996
1970/4/6,0.4,0.373734514,0.188053992
1970/4/7,0,0.204602604,0.295806927
1970/4/8,0.7,0.350847509,0.229440638
1970/4/9,0.6,0.262850188,0.498392515
1970/4/10,0,0.205904425,0.254886712
1970/4/11,0,0.46164208,0.163594917
1970/4/12,0,0.354008843,0.375653536
1970/4/13,0,0.316633926,0.342220574
1970/4/14,0,0.445909728,0.33945209
1970/4/15,0.2,0.375324363,0.39926753
1970/4/16,0,0.451607861,0.250139632
1970/4/17,0,0.441229455,0.425112282
1970/4/18,0.5,0.15692203,0.33834542
1970/4/19,1.3,0.482905978,0.394998816
1970/4/20,0,0.33655902,0.484567494
1970/4/21,0.8,0.556192862,0.36870655
1970/4/22,0,0.255418529,0.401659869
1970/4/23,0,0.489603787,0.287382027
1970/4/24,0,0.341331088,0.200575904
1970/4/25,0,0.328554476,0.482189121
1970/4/26,0,0.383345569,0.251514091
1970/4/27,0,0.256529335,0.25786479
1970/4/28,0,0.308168518,0.381044863
1970/4/29,0,0.193321335,0.294609785
1970/4/30,0,0.353184529,0.261992806
1970/5/1,0,1.174760249,1.500965115
1970/5/2,0,1.485558771,2.090304567
1970/5/3,0,1.04616271,1.623120687
1970/5/4,0,1.538205924,1.292528977
1970/5/5,0,1.001751067,1.925549793
1970/5/6,2.1,1.246717284,1.790413298
1970/5/7,1.9,2.339393384,1.813262282
1970/5/8,9,1.077701968,1.898661221
1970/5/9,0.9,1.903632755,1.793335353
1970/5/10,4,1.372106777,1.037019085
1970/5/11,0.2,1.461508332,2.14240678
1970/5/12,0,1.21602689,0.842872793
1970/5/13,0,1.35767119,0.898594754
1970/5/14,0,1.498306483,1.202617113
1970/5/15,0,1.390453761,1.266214355
1970/5/16,0.3,0.943702063,1.634082919
1970/5/17,0.4,1.167300195,1.23476251
1970/5/18,4.7,1.056297715,1.592615029
1970/5/19,0,1.167410401,2.428141514
1970/5/20,0,1.634118236,1.192235582
1970/5/21,0,1.414370713,1.067217169
1970/5/22,0,1.014578666,1.293323048
1970/5/23,2.9,1.744086588,1.496340497
1970/5/24,0,1.66599322,0.944665127
1970/5/25,0.2,1.536892488,1.654222988
1970/5/26,2.2,1.800038024,1.357869796
1970/5/27,3.5,1.004558189,1.616849118
1970/5/28,4.6,2.603167772,0.820392431
1970/5/29,3.4,2.232133078,1.146083514
1970/5/30,2.2,0.961096699,1.00108809
1970/5/31,0,1.924832292,0.902892761
1970/6/1,0,4.270206898,6.757614395
1970/6/2,0,4.206237137,5.494398067
1970/6/3,0,5.62672473,5.461072183
1970/6/4,3.6,4.363721399,4.645416569
1970/6/5,12,5.605104892,3.951441668
1970/6/6,6.1,2.989405073,3.208739108
1970/6/7,0,4.271070886,3.496558068
1970/6/8,0.2,6.162623645,5.371942418
1970/6/9,0,4.524662165,3.904702965
1970/6/10,0,4.043488199,2.880327515
1970/6/11,0,3.397374217,4.044512802
